lat_map,lon_map,time,id,date,time_s,address_map,incident_id,type,department,clean-type,match,drone-date,Incident No.,Date,Description,Priority,Disposition,Call Source,Zip Code,Block Location,Case No,Address,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,cfs-date
32.6297638,-117.0936923,5:12pm,1d7569ccb85c18c459e6474e28b6a461,2023-03-09,5:12pm,700 H St,CVL020618,Foot Pursuit ,cvpd,foot pursuit,20618,2023-03-09 17:12:00,230309L00020618,2023-03-09 17:12:26.733,Foot Pursuit,1,ASSISTED,officer,91910,700 BLOCK H ST,2303278.0,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-03-09 17:12:26.733
32.634122,-117.0909691,2:48pm,c6a8c85b82a9c8d2e4fb37cb13d994bf,2023-03-11,2:48pm,400 Broadway,CVL21113,Subject Causing Disturbance,cvpd,subject causing disturbance,21113,2023-03-11 14:48:00,230311L00021113,2023-03-11 14:51:14.500,Suspicious Circumstances,3,HANDLED NO REPORT,citizen,91910,400 BLOCK BROADWAY,,"400 BLOCK BROADWAY, Chula Vista, CA, 91910",32.634152,-117.090964,1,rooftop,400,Broadway,,,Chula Vista,CA,San Diego County,91910,US,San Diego Geographic Information Source - JPA,2022,06,06073,Chula Vista,0613392,012501,2000,2,060730125012000,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-03-11 14:51:14.500
32.630947,-117.089447,5:53pm,f9610ef933d039d1b59d06377375088c,2023-03-14,5:53pm,600 H St,CVL022073,Subject causing a disturbance ,cvpd,subject causing a disturbance,22073,2023-03-14 17:53:00,230314L00022073,2023-03-14 17:51:10.507,Disturbance - General,3,ASSISTED,citizen,91910,600 BLOCK H ST,,"600 BLOCK H ST, Chula Vista, CA, 91910",32.631097,-117.089456,1,range_interpolation,600,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012700,2008,2,060730127002008,06073012700,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-03-14 17:51:10.507
32.6297638,-117.0936923,4:03pm,c28d485a49efe75f3daf5e969b6f1bdf,2023-03-14,4:03pm,700 H St,CVL021999,Subject causing a disturbance ,cvpd,subject causing a disturbance,21999,2023-03-14 16:03:00,230314L00021999,2023-03-14 14:46:21.310,Disturbance - General,3,HANDLED NO REPORT,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-03-14 14:46:21.310
32.6332605,-117.0939602,9:38am,42315eefc26ee89ab56d1ba119c612de,2023-03-18,9:38am,400 Oaklawn Ave.,CVL23167,Domestic Violence,cvpd,domestic violence,23167,2023-03-18 09:38:00,230318L00023167,2023-03-18 09:44:16.973,Disturbance - General,2,ASSISTED,citizen,91910,400 BLOCK OAKLAWN AV,2303690.0,"400 BLOCK OAKLAWN AV, Chula Vista, CA, 91910",32.633406,-117.093836,1,range_interpolation,400,Oaklawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2001,2,060730125012001,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-03-18 09:44:16.973
32.6292468,-117.0941893,5:21pm,c07f5cebabb578eb4679d474eae28d82,2023-04-02,5:21pm,720 H St.,CVL27570,Assault,cvpd,assault,27570,2023-04-02 17:21:00,230402L00027570,2023-04-02 17:27:22.843,Assault,2,ASSISTED,citizen,91910,700 BLOCK H ST,2304400.0,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-02 17:27:22.843
32.6297638,-117.0936923,12:50pm,9a3737a47e56e594634c200692d2e6a6,2023-04-05,12:50pm,700 H St,CVL028488,Welfare Check ,cvpd,welfare check,28488,2023-04-05 12:50:00,230405L00028488,2023-04-05 12:44:02.190,Ensure Safety of Fire and Medical Personnel,2,ASSISTED,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-05 12:44:02.190
32.6297638,-117.0936923,5:36pm,578e18d2fcc3f4b6d9dfd7e0081664be,2023-04-08,5:36pm,700 H St.,CVL29537,Welfare Check,cvpd,welfare check,29537,2023-04-08 17:36:00,230408L00029537,2023-04-08 17:43:58.323,Person Down,2,ASSISTED,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-08 17:43:58.323
32.6296603,-117.0938534,10:59am,5eb4f5cf56c9d037a18e25ddae78fbd9,2023-04-13,10:59am,H St/ Woodlawn Ave,CVL030989,Welfare Check ,cvpd,welfare check,30989,2023-04-13 10:59:00,230413L00030989,2023-04-13 10:56:07.060,[Protected Call Type],3,ASSISTED,citizen,91910,700 BLOCK H ST,2304947.0,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-13 10:56:07.060
32.6292468,-117.0941893,7:25pm,1dd6986fbaa2e4c92a1b8d4af01cab81,2023-04-15,7:25pm,720 H St.,CVL31703,Robbery,cvpd,robbery,31703,2023-04-15 19:25:00,230415L00031703,2023-04-15 19:26:40.673,Robbery,2,ASSISTED,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-15 19:26:40.673
32.630147,-117.094228,9:51am,9f8cefe872f0353d828f7330a61451b2,2023-04-15,9:51am,745 H St.,CVL31591,Unknown Problem,cvpd,unknown problem,31591,2023-04-15 09:51:00,230415L00031591,2023-04-15 09:47:31.503,[Protected Call Type],3,ASSISTED,citizen,91910,700 BLOCK H ST,2305053.0,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-15 09:47:31.503
32.6272746,-117.1019037,11:05am,6318450ae0244ad06756ee4dd51fb634,2023-04-17,11:05am,  500 MARINA PKWY,32125,5150 REQ MEDICS AT THE MARINA,cvpd,5150 req medics at the marina,32125,2023-04-17 11:05:00,230417L00032125,2023-04-17 11:12:12.317,[Protected Call Type],2,ASSISTED,citizen,91910,500 BLOCK MARINA PW,2305130.0,"500 BLOCK MARINA PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-17 11:12:12.317
32.6332496,-117.0938457,2:35pm,ab57b5cdd908ca317ac81a7257d9501e,2023-04-18,2:35pm,700 G St,CVL032522,Theft,cvpd,theft,32522,2023-04-18 14:35:00,230418L00032522,2023-04-18 14:32:21.267,Check The Area,3,HANDLED NO REPORT,citizen,91910,700 BLOCK G ST,,"700 BLOCK G ST, Chula Vista, CA, 91910",32.633706,-117.093836,1,range_interpolation,700,G St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,1000,1,060730125011000,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-18 14:32:21.267
32.6297638,-117.0936923,1:51pm,c6b5c21627670036df72a77001246414,2023-04-19,1:51pm,700 H St,CVL032818,Traffic Hazard,cvpd,traffic hazard,32818,2023-04-19 13:51:00,230419L00032818,2023-04-19 13:24:12.710,Traffic Hazard,3,HANDLED NO REPORT,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-19 13:24:12.710
32.6297638,-117.0936923,9:20am,1be8ac49d424405efe386673f0acf2e7,2023-04-20,9:20am,700 H St,CVL033055,Indecent Exposure ,cvpd,indecent exposure,33055,2023-04-20 09:20:00,230420L00033055,2023-04-20 09:15:28.220,Indecent Exposure,3,ASSISTED,citizen,91910,700 BLOCK H ST,,"700 BLOCK H ST, Chula Vista, CA, 91910",32.629658,-117.093538,1,range_interpolation,700,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1002,1,060730126001002,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-20 09:15:28.220
32.6285364,-117.1045304,3:31pm,c70c37b52da3416e42a6f7b5e7672164,2023-04-21,3:31pm,900 Bayside Pkwy.,CVL33551 ,Subject Causing Disturbance,cvpd,subject causing disturbance,33551,2023-04-21 15:31:00,230421L00033551,2023-04-21 14:59:23.377,Indecent Exposure,3,HANDLED NO REPORT,citizen,91910,900 BLOCK BAYSIDE PW,,"900 BLOCK BAYSIDE PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-21 14:59:23.377
32.6343979,-117.0958071,6:11pm,36e9196340a111eb92012504b10e141d,2023-04-22,6:11pm,700 G St.,CVL33900,Suspicious Person,cvpd,suspicious person,33900,2023-04-22 18:11:00,230422L00033900,2023-04-22 17:48:26.543,Extra Patrol,5,ASSISTED,officer,91910,600 BLOCK G ST,,"600 BLOCK G ST, Chula Vista, CA, 91910",32.634559,-117.090811,1,range_interpolation,600,G St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012700,2003,2,060730127002003,06073012700,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-22 17:48:26.543
32.6308565,-117.1030694,4:27pm,8a057ebee59b94a2d25c1c1d1462ad66,2023-04-22,4:27pm,500 Marina Pkwy.,CVL33885,Reckless Driver,cvpd,reckless driver,33885,2023-04-22 16:27:00,230422L00033885,2023-04-22 16:38:52.870,Reckless Driver,3,ASSISTED,citizen,91910,500 BLOCK MARINA PW,,"500 BLOCK MARINA PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-22 16:38:52.870
32.6308565,-117.1030694,2:03pm,85c822e2cdfa566464f0c8fa9fee78b2,2023-04-23,2:03pm,500 Marina Pkwy.,CVL34106,Suspicious Person,cvpd,suspicious person,34106,2023-04-23 14:03:00,230423L00034106,2023-04-23 12:54:50.640,Suspicious Person,3,HANDLED NO REPORT,citizen,91910,500 BLOCK MARINA PW,,"500 BLOCK MARINA PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-23 12:54:50.640
32.7093981,-117.160133,8:07pm,65acff11b7daa9407376775b1d8109ba,2023-04-23,8:07pm,J St. Marina,CVL34163,Loud Music,cvpd,loud music,34163,2023-04-23 20:07:00,230423L00034163,2023-04-23 18:22:25.303,Disturbance - Noise,4,ASSISTED,citizen,91910,900 BLOCK MARINA WY,,"900 BLOCK MARINA WY, Chula Vista, CA, 91910",32.620655,-117.103911,0.7,street_center,,Marina Way,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1009,1,060730126001009,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-23 18:22:25.303
32.6233186,-117.1009034,12:26pm,9fcf3aa41ad374cdc3c35efb524a6258,2023-04-23,12:26pm,600 Marina Pkwy.,CVL34100,Suspicious Person,cvpd,suspicious person,34100,2023-04-23 12:26:00,230423L00034100,2023-04-23 12:27:04.973,Possession of Stolen Property,3,ASSISTED,citizen,91910,500 BLOCK MARINA PW,2305454.0,"500 BLOCK MARINA PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-23 12:27:04.973
32.6332598,-117.0939625,6:41pm,ce1b986f54d5e9bb4d4a31ee58db6486,2023-04-24,6:41pm,400 Oaklawn Ave,CVL034469,Check the Welfare,cvpd,check the welfare,34469,2023-04-24 18:41:00,230424L00034469,2023-04-24 18:40:40.410,Check a Person's Well Being,3,ASSISTED,citizen,91910,400 BLOCK OAKLAWN AV,,"400 BLOCK OAKLAWN AV, Chula Vista, CA, 91910",32.633406,-117.093836,1,range_interpolation,400,Oaklawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2001,2,060730125012001,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-24 18:40:40.410
32.6332605,-117.0939602,6:24pm,d051f5398b21549d61260417fe7a47bf,2023-04-27,6:24pm,400 Oaklawn Ave.,CVL35422,Suspicious Person,cvpd,suspicious person,35422,2023-04-27 18:24:00,230427L00035422,2023-04-27 17:20:45.563,Disturbance - General,3,HANDLED NO REPORT,citizen,91910,400 BLOCK OAKLAWN AV,,"400 BLOCK OAKLAWN AV, Chula Vista, CA, 91910",32.633406,-117.093836,1,range_interpolation,400,Oaklawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2001,2,060730125012001,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-27 17:20:45.563
32.624438,-117.095347,11:14pm,70dad9ae2fcb1e249a40cc7366441d15,2023-04-29,11:14pm,630 Bay Blvd.,CVL36153 ,Burglary Alarm,cvpd,burglary alarm,36153,2023-04-29 23:14:00,230429L00036153,2023-04-29 23:17:23.910,Vandalism,3,ASSISTED,citizen,91910,500 BLOCK BAY BL,2305804.0,"500 BLOCK BAY BL, Chula Vista, CA, 91910",32.631095,-117.097367,1,range_interpolation,500,Bay Blvd,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,1016,1,060730126001016,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-29 23:17:23.910
32.6211345,-117.0987064,10:21pm,93bd93b472af3c9f20a0225692081371,2023-04-30,10:21pm,800 Marina Pkwy,CVL036364,Suspicious circumstances ,cvpd,suspicious circumstances,36364,2023-04-30 22:21:00,230430L00036364,2023-04-30 22:15:34.623,Suspicious Circumstances,3,ASSISTED,citizen,91910,700 BLOCK MARINA PW,,"700 BLOCK MARINA PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-04-30 22:15:34.623
32.6285364,-117.1045304,3:02pm,369b9182ccbd35523d8876665969a2d0,2023-05-06,3:02pm,900 Bayside Pkwy.,CVL38071,Welfare Check,cvpd,welfare check,38071,2023-05-06 15:02:00,230506L00038071,2023-05-06 14:54:53.870,Found,3,ASSISTED,citizen,91910,900 BLOCK BAYSIDE PW,,"900 BLOCK BAYSIDE PW, Chula Vista, CA, 91910",32.630106,-117.020464,0.7,street_center,,Vista Oak Pl,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,013414,4005,4,060730134144005,06073013414,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-05-06 14:54:53.870
32.630947,-117.089447,4:16pm,1b4c5f6c9dd32e3bc889a54639078f2a,2023-05-09,4:16pm,600 H St,CVL038980,Person Down ,cvpd,person down,38980,2023-05-09 16:16:00,230509L00038980,2023-05-09 16:13:21.930,Person Down,2,HANDLED NO REPORT,citizen,91910,600 BLOCK H ST,,"600 BLOCK H ST, Chula Vista, CA, 91910",32.631097,-117.089456,1,range_interpolation,600,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012700,2008,2,060730127002008,06073012700,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-05-09 16:13:21.930
32.6244259,-117.0733023,3:03pm,4770a444f16575c64fb798ef0e152e8f,2023-05-09,3:03pm,Third Ave/ I St,CVL038945,Unknown Problem ,cvpd,unknown problem,38945,2023-05-09 15:03:00,230509L00038945,2023-05-09 14:39:50.517,Unknown Problem,2,HANDLED NO REPORT,citizen,91910,500 BLOCK THIRD AV,,"500 BLOCK THIRD AV, Chula Vista, CA, 91910",32.633033,-117.077396,1,rooftop,500,3rd Ave,,,Chula Vista,CA,San Diego County,91910,US,San Diego Geographic Information Source - JPA,2022,06,06073,Chula Vista,0613392,013000,1000,1,060730130001000,06073013000,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-05-09 14:39:50.517
32.633556,-117.093826,12:56pm,a44199e711acfa9303e1ffd92146fd75,2023-05-10,12:56pm,Oaklawn Ave/ G St,CVL039284,Fight ,cvpd,fight,39284,2023-05-10 12:56:00,230510L00039284,2023-05-10 13:23:02.877,Assault,2,HANDLED NO REPORT,citizen,91910,400 BLOCK OAKLAWN AV,2306288.0,"400 BLOCK OAKLAWN AV, Chula Vista, CA, 91910",32.633406,-117.093836,1,range_interpolation,400,Oaklawn Ave,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012501,2001,2,060730125012001,06073012501,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-05-10 13:23:02.877
32.630947,-117.089447,10:29am,24ea6d8697efbcea172f8224e709db5f,2023-05-12,10:29am,600 H St.,CVL39861,Welfare Check,cvpd,welfare check,39861,2023-05-12 10:29:00,230512L00039861,2023-05-12 09:57:48.873,Check a Person's Well Being,3,HANDLED NO REPORT,citizen,91910,600 BLOCK H ST,,"600 BLOCK H ST, Chula Vista, CA, 91910",32.631097,-117.089456,1,range_interpolation,600,H St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012700,2008,2,060730127002008,06073012700,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-05-12 09:57:48.873
32.6288241,-117.0921467,3:29pm,6d2c56a1e861b9f173c5f7d4b66eafdc,2023-05-13,3:29pm,00 Oaklawn Ave.,CVL40256,Stolen Vehicle,cvpd,stolen vehicle,40256,2023-05-13 15:29:00,230513L00040256,2023-05-13 15:25:03.223,Vehicle Theft,3,ASSISTED,citizen,91910,30 BLOCK OAKLAWN AV,2306463.0,"30 BLOCK OAKLAWN AV, Chula Vista, CA, 91910",32.646253,-117.09873,1,rooftop,30,Oaklawn Ave,,,Chula Vista,CA,San Diego County,91910,US,San Diego Geographic Information Source - JPA,2022,06,06073,Chula Vista,0613392,012502,3002,3,060730125023002,06073012502,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-05-13 15:25:03.223
32.6261869,-117.0918786,1:16pm,c7a0b20b0972bce5423c7ac204246bb7,2023-05-21,1:16pm,700 I St.,CVL42701,Domestic Violence,cvpd,domestic violence,42701,2023-05-21 13:16:00,230521L00042701,2023-05-21 13:15:27.300,[Protected Call Type],2,ASSISTED,citizen,91910,700 BLOCK I ST,,"700 BLOCK I ST, Chula Vista, CA, 91910",32.626281,-117.091876,1,range_interpolation,700,I St,,,Chula Vista,CA,San Diego County,91910,US,TIGER/Line® dataset from the US Census Bureau,2022,06,06073,Chula Vista,0613392,012600,2003,2,060730126002003,06073012600,"San Diego-Chula Vista-Carlsbad, CA",41740,metropolitan,,,,,2023-05-21 13:15:27.300
32.633556,-117.093826,1:14pm,8248f231f5500664f25d829f52fa715b,2023-05-24,1:14pm,G St/ Oaklawn Ave,CVL043706,Traffic hazard ,cvpd,traffic hazard,43706,2023-05-24 13:14:00,230524L00043706,2023-05-24 11:58:23.513,Traffic Hazard,3,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-24 11:58:23.513
32.6325082,-117.0919344,10:15am,03ecb96b5729264e157d64a7a481b0e8,2023-05-26,10:15am,616 G St.,CVL44297,Unknown Problem,cvpd,unknown problem,44297,2023-05-26 10:15:00,230526L00044297,2023-05-26 10:40:13.960,Disturbance - General,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26 10:40:13.960
32.6306067,-117.0920264,1:05pm,bcbbb1d0f5f903d408f3e309311bc0fe,2023-05-26,1:05pm,665 H St.,CVL44356,Welfare Check,cvpd,welfare check,44356,2023-05-26 13:05:00,230526L00044356,2023-05-26 13:23:16.623,Person Down,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26 13:23:16.623
32.630147,-117.094228,9:33pm,bba643f97285323cce5cbce93d10928c,2023-05-27,9:33pm,745 H St.,CVL44777,Suspicious Person,cvpd,suspicious person,44777,2023-05-27 21:33:00,230527L00044777,2023-05-27 21:29:22.087,Disturbance - General,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-27 21:29:22.087
32.6359909,-117.0291331,5:11pm,61d95f1b03d810b60a76e03338bd061b,2023-05-27,5:11pm,800 H St.,CVL44702,Welfare Check,cvpd,welfare check,44702,2023-05-27 17:11:00,230527L00044702,2023-05-27 17:06:12.017,Person Down,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-27 17:06:12.017
32.6322412,-117.0905325,10:18am,4afb02455fee4497a01a7846f043b35d,2023-05-27,10:18am,454 Broadway,CVL44609,Theft,cvpd,theft,44609,2023-05-27 10:18:00,230527L00044609,2023-05-27 10:24:01.230,Petty Theft <=$950,3,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-27 10:24:01.230
32.6332598,-117.0939625,10:05pm,72c0fbb55277eedc279b450e583fead4,2023-05-28,10:05pm,400 Oaklawn Ave,CVL045055,Subject causing a disturbance ,cvpd,subject causing a disturbance,45055,2023-05-28 22:05:00,230528L00045055,2023-05-28 22:24:52.727,Narcotics,2,ASSISTED,citizen,91910,,2307219.0,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-28 22:24:52.727
32.6272746,-117.1019037,8:29pm,0b76a16a5f542827cea8bd18cf6c5c74,2023-05-28,8:29pm,500 Marina Pkwy,CVL045031,Battery ,cvpd,battery,45031,2023-05-28 20:29:00,230528L00045031,2023-05-28 20:50:46.820,Assault,2,ASSISTED,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-28 20:50:46.820
32.632977,-117.085709,3:08pm,2ff2ba0d45c1c7d6a7adf28e6d1959c5,2023-06-02,3:08pm,Otis St/ Fifth Ave,CVL046603,Check the area ,cvpd,check the area,46603,2023-06-02 15:08:00,230602L00046603,2023-06-02 13:11:22.923,Check The Area,3,HANDLED NO REPORT,citizen,91910,,,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-02 13:11:22.923
32.6297638,-117.0936923,7:46pm,2fed81f1aaaed91592d5871373e1376c,2023-06-03,7:46pm,700 H St,CVL047005,Weapon Threat ,cvpd,weapon threat,47005,2023-06-03 19:46:00,230603L00047005,2023-06-03 19:51:29.410,Weapon Threat,2,ASSISTED,citizen,91910,,2307544.0,,0,0,0,,The query parameter is an empty string. Please supply a valid address.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-03 19:51:29.410
